hour,lat,lon,elevation,slope,predicted_wind_speed,grid_proximity,road_distance,residential_distance,heritage_distance,geology_distance,water_distance,cost
11,32.51621319852998,35.36755419390179,407.6,14.4,9.46,0.28,603.7,308.7,1224.7,197.2,240.1,965.2
12,32.51621319852998,35.36755419390179,407.6,14.4,8.02,0.28,603.7,308.7,1224.7,197.2,240.1,965.2
13,32.51621319852998,35.36755419390179,407.6,14.4,10.27,0.28,603.7,308.7,1224.7,197.2,240.1,965.2
14,32.51621319852998,35.36755419390179,407.6,14.4,9.49,0.28,603.7,308.7,1224.7,197.2,240.1,965.2
15,32.51621319852998,35.36755419390179,407.6,14.4,7.68,0.28,603.7,308.7,1224.7,197.2,240.1,965.2
16,32.51621319852998,35.36755419390179,407.6,14.4,5.76,0.28,603.7,308.7,1224.7,197.2,240.1,965.2
17,32.51621319852998,35.36755419390179,407.6,14.4,4.98,0.28,603.7,308.7,1224.7,197.2,240.1,965.2
18,32.51621319852998,35.36755419390179,407.6,14.4,4.57,0.28,603.7,308.7,1224.7,197.2,240.1,965.2
19,32.51621319852998,35.36755419390179,407.6,14.4,5.71,0.28,603.7,308.7,1224.7,197.2,240.1,965.2
20,32.51621319852998,35.36755419390179,407.6,14.4,4.04,0.28,603.7,308.7,1224.7,197.2,240.1,965.2
21,32.51621319852998,35.36755419390179,407.6,14.4,7.16,0.28,603.7,308.7,1224.7,197.2,240.1,965.2
22,32.51621319852998,35.36755419390179,407.6,14.4,6.92,0.28,603.7,308.7,1224.7,197.2,240.1,965.2
23,32.51621319852998,35.36755419390179,407.6,14.4,5,0.28,603.7,308.7,1224.7,197.2,240.1,965.2
0,32.52195294661313,35.38509638374504,444.7,15.9,7.03,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
1,32.52195294661313,35.38509638374504,444.7,15.9,9.53,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
2,32.52195294661313,35.38509638374504,444.7,15.9,8.95,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
3,32.52195294661313,35.38509638374504,444.7,15.9,9.62,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
4,32.52195294661313,35.38509638374504,444.7,15.9,9.35,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
5,32.52195294661313,35.38509638374504,444.7,15.9,11.45,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
6,32.52195294661313,35.38509638374504,444.7,15.9,8.44,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
7,32.52195294661313,35.38509638374504,444.7,15.9,9.43,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
8,32.52195294661313,35.38509638374504,444.7,15.9,10.44,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
9,32.52195294661313,35.38509638374504,444.7,15.9,10.22,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
10,32.52195294661313,35.38509638374504,444.7,15.9,9.05,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
11,32.52195294661313,35.38509638374504,444.7,15.9,10.7,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
12,32.52195294661313,35.38509638374504,444.7,15.9,8.38,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
13,32.52195294661313,35.38509638374504,444.7,15.9,8.51,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
14,32.52195294661313,35.38509638374504,444.7,15.9,6.1,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
15,32.52195294661313,35.38509638374504,444.7,15.9,7.99,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
16,32.52195294661313,35.38509638374504,444.7,15.9,5.01,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
17,32.52195294661313,35.38509638374504,444.7,15.9,4.74,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
18,32.52195294661313,35.38509638374504,444.7,15.9,6.31,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
19,32.52195294661313,35.38509638374504,444.7,15.9,5.79,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
20,32.52195294661313,35.38509638374504,444.7,15.9,4.03,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
21,32.52195294661313,35.38509638374504,444.7,15.9,7.88,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
22,32.52195294661313,35.38509638374504,444.7,15.9,6,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
23,32.52195294661313,35.38509638374504,444.7,15.9,7.51,0.95,104.1,317.6,1459.3,1036.4,614.7,1001.1
0,32.51678168003698,35.3760749451016,326.8,17.9,6.75,0.72,545,206.1,1273,1412,75.2,837.3
1,32.51678168003698,35.3760749451016,326.8,17.9,7.49,0.72,545,206.1,1273,1412,75.2,837.3
2,32.51678168003698,35.3760749451016,326.8,17.9,9.62,0.72,545,206.1,1273,1412,75.2,837.3
3,32.51678168003698,35.3760749451016,326.8,17.9,7.37,0.72,545,206.1,1273,1412,75.2,837.3
4,32.51678168003698,35.3760749451016,326.8,17.9,7.43,0.72,545,206.1,1273,1412,75.2,837.3
5,32.51678168003698,35.3760749451016,326.8,17.9,7.61,0.72,545,206.1,1273,1412,75.2,837.3
6,32.51678168003698,35.3760749451016,326.8,17.9,7.54,0.72,545,206.1,1273,1412,75.2,837.3
7,32.51678168003698,35.3760749451016,326.8,17.9,8.71,0.72,545,206.1,1273,1412,75.2,837.3
8,32.51678168003698,35.3760749451016,326.8,17.9,9.86,0.72,545,206.1,1273,1412,75.2,837.3
9,32.51678168003698,35.3760749451016,326.8,17.9,6.28,0.72,545,206.1,1273,1412,75.2,837.3
10,32.51678168003698,35.3760749451016,326.8,17.9,4.68,0.72,545,206.1,1273,1412,75.2,837.3
11,32.51678168003698,35.3760749451016,326.8,17.9,9.08,0.72,545,206.1,1273,1412,75.2,837.3
12,32.51678168003698,35.3760749451016,326.8,17.9,8.26,0.72,545,206.1,1273,1412,75.2,837.3
13,32.51678168003698,35.3760749451016,326.8,17.9,6.15,0.72,545,206.1,1273,1412,75.2,837.3
14,32.51678168003698,35.3760749451016,326.8,17.9,5.94,0.72,545,206.1,1273,1412,75.2,837.3
15,32.51678168003698,35.3760749451016,326.8,17.9,7.28,0.72,545,206.1,1273,1412,75.2,837.3
16,32.51678168003698,35.3760749451016,326.8,17.9,7.35,0.72,545,206.1,1273,1412,75.2,837.3
17,32.51678168003698,35.3760749451016,326.8,17.9,4,0.72,545,206.1,1273,1412,75.2,837.3
18,32.51678168003698,35.3760749451016,326.8,17.9,4,0.72,545,206.1,1273,1412,75.2,837.3
19,32.51678168003698,35.3760749451016,326.8,17.9,8.42,0.72,545,206.1,1273,1412,75.2,837.3
20,32.51678168003698,35.3760749451016,326.8,17.9,6.56,0.72,545,206.1,1273,1412,75.2,837.3
21,32.51678168003698,35.3760749451016,326.8,17.9,7.88,0.72,545,206.1,1273,1412,75.2,837.3
22,32.51678168003698,35.3760749451016,326.8,17.9,7.26,0.72,545,206.1,1273,1412,75.2,837.3
23,32.51678168003698,35.3760749451016,326.8,17.9,5.13,0.72,545,206.1,1273,1412,75.2,837.3
0,32.52313949436202,35.37437751261772,229.7,5.6,7.81,0.92,420.8,737.5,1402,907.4,803,1373.4
1,32.52313949436202,35.37437751261772,229.7,5.6,6.87,0.92,420.8,737.5,1402,907.4,803,1373.4
2,32.52313949436202,35.37437751261772,229.7,5.6,7.03,0.92,420.8,737.5,1402,907.4,803,1373.4
3,32.52313949436202,35.37437751261772,229.7,5.6,9.23,0.92,420.8,737.5,1402,907.4,803,1373.4
4,32.52313949436202,35.37437751261772,229.7,5.6,9.4,0.92,420.8,737.5,1402,907.4,803,1373.4
5,32.52313949436202,35.37437751261772,229.7,5.6,9.45,0.92,420.8,737.5,1402,907.4,803,1373.4
6,32.52313949436202,35.37437751261772,229.7,5.6,10.14,0.92,420.8,737.5,1402,907.4,803,1373.4
7,32.52313949436202,35.37437751261772,229.7,5.6,8.15,0.92,420.8,737.5,1402,907.4,803,1373.4
8,32.52313949436202,35.37437751261772,229.7,5.6,7.56,0.92,420.8,737.5,1402,907.4,803,1373.4
9,32.52313949436202,35.37437751261772,229.7,5.6,9.21,0.92,420.8,737.5,1402,907.4,803,1373.4
10,32.52313949436202,35.37437751261772,229.7,5.6,10.35,0.92,420.8,737.5,1402,907.4,803,1373.4
11,32.52313949436202,35.37437751261772,229.7,5.6,9.85,0.92,420.8,737.5,1402,907.4,803,1373.4
12,32.52313949436202,35.37437751261772,229.7,5.6,7.99,0.92,420.8,737.5,1402,907.4,803,1373.4
13,32.52313949436202,35.37437751261772,229.7,5.6,6.28,0.92,420.8,737.5,1402,907.4,803,1373.4
14,32.52313949436202,35.37437751261772,229.7,5.6,7.32,0.92,420.8,737.5,1402,907.4,803,1373.4
15,32.52313949436202,35.37437751261772,229.7,5.6,4,0.92,420.8,737.5,1402,907.4,803,1373.4
16,32.52313949436202,35.37437751261772,229.7,5.6,6.94,0.92,420.8,737.5,1402,907.4,803,1373.4
17,32.52313949436202,35.37437751261772,229.7,5.6,7.74,0.92,420.8,737.5,1402,907.4,803,1373.4
18,32.52313949436202,35.37437751261772,229.7,5.6,4,0.92,420.8,737.5,1402,907.4,803,1373.4
19,32.52313949436202,35.37437751261772,229.7,5.6,6.5,0.92,420.8,737.5,1402,907.4,803,1373.4
20,32.52313949436202,35.37437751261772,229.7,5.6,6.41,0.92,420.8,737.5,1402,907.4,803,1373.4
21,32.52313949436202,35.37437751261772,229.7,5.6,6.72,0.92,420.8,737.5,1402,907.4,803,1373.4
22,32.52313949436202,35.37437751261772,229.7,5.6,6.48,0.92,420.8,737.5,1402,907.4,803,1373.4
23,32.52313949436202,35.37437751261772,229.7,5.6,7.24,0.92,420.8,737.5,1402,907.4,803,1373.4
0,32.47433136459412,35.41395981441868,387.4,2.9,8.74,0.24,384.6,294.4,176.2,1491,321.9,1135.7
1,32.47433136459412,35.41395981441868,387.4,2.9,7.72,0.24,384.6,294.4,176.2,1491,321.9,1135.7
2,32.47433136459412,35.41395981441868,387.4,2.9,6.98,0.24,384.6,294.4,176.2,1491,321.9,1135.7
3,32.47433136459412,35.41395981441868,387.4,2.9,8.49,0.24,384.6,294.4,176.2,1491,321.9,1135.7
4,32.47433136459412,35.41395981441868,387.4,2.9,8.21,0.24,384.6,294.4,176.2,1491,321.9,1135.7
5,32.47433136459412,35.41395981441868,387.4,2.9,10.27,0.24,384.6,294.4,176.2,1491,321.9,1135.7
6,32.47433136459412,35.41395981441868,387.4,2.9,10.92,0.24,384.6,294.4,176.2,1491,321.9,1135.7
7,32.47433136459412,35.41395981441868,387.4,2.9,10.06,0.24,384.6,294.4,176.2,1491,321.9,1135.7
8,32.47433136459412,35.41395981441868,387.4,2.9,12,0.24,384.6,294.4,176.2,1491,321.9,1135.7
9,32.47433136459412,35.41395981441868,387.4,2.9,8.56,0.24,384.6,294.4,176.2,1491,321.9,1135.7
10,32.47433136459412,35.41395981441868,387.4,2.9,9.24,0.24,384.6,294.4,176.2,1491,321.9,1135.7
11,32.47433136459412,35.41395981441868,387.4,2.9,6.33,0.24,384.6,294.4,176.2,1491,321.9,1135.7
12,32.47433136459412,35.41395981441868,387.4,2.9,5.95,0.24,384.6,294.4,176.2,1491,321.9,1135.7
13,32.47433136459412,35.41395981441868,387.4,2.9,6.49,0.24,384.6,294.4,176.2,1491,321.9,1135.7
14,32.47433136459412,35.41395981441868,387.4,2.9,6.01,0.24,384.6,294.4,176.2,1491,321.9,1135.7
15,32.47433136459412,35.41395981441868,387.4,2.9,5.62,0.24,384.6,294.4,176.2,1491,321.9,1135.7
16,32.47433136459412,35.41395981441868,387.4,2.9,5.65,0.24,384.6,294.4,176.2,1491,321.9,1135.7
17,32.47433136459412,35.41395981441868,387.4,2.9,5.11,0.24,384.6,294.4,176.2,1491,321.9,1135.7
18,32.47433136459412,35.41395981441868,387.4,2.9,6.35,0.24,384.6,294.4,176.2,1491,321.9,1135.7
19,32.47433136459412,35.41395981441868,387.4,2.9,4.32,0.24,384.6,294.4,176.2,1491,321.9,1135.7
20,32.47433136459412,35.41395981441868,387.4,2.9,6.98,0.24,384.6,294.4,176.2,1491,321.9,1135.7
21,32.47433136459412,35.41395981441868,387.4,2.9,5.25,0.24,384.6,294.4,176.2,1491,321.9,1135.7
22,32.47433136459412,35.41395981441868,387.4,2.9,8.57,0.24,384.6,294.4,176.2,1491,321.9,1135.7
23,32.47433136459412,35.41395981441868,387.4,2.9,5.21,0.24,384.6,294.4,176.2,1491,321.9,1135.7
0,32.50813154379755,35.39505515196053,357.4,2.6,5.51,0.46,214,581.9,1317.5,1000.2,55.7,987.2
1,32.50813154379755,35.39505515196053,357.4,2.6,5.15,0.46,214,581.9,1317.5,1000.2,55.7,987.2
2,32.50813154379755,35.39505515196053,357.4,2.6,8.96,0.46,214,581.9,1317.5,1000.2,55.7,987.2
3,32.50813154379755,35.39505515196053,357.4,2.6,7.29,0.46,214,581.9,1317.5,1000.2,55.7,987.2
4,32.50813154379755,35.39505515196053,357.4,2.6,7.2,0.46,214,581.9,1317.5,1000.2,55.7,987.2
5,32.50813154379755,35.39505515196053,357.4,2.6,10.37,0.46,214,581.9,1317.5,1000.2,55.7,987.2
6,32.50813154379755,35.39505515196053,357.4,2.6,10.11,0.46,214,581.9,1317.5,1000.2,55.7,987.2
7,32.50813154379755,35.39505515196053,357.4,2.6,9.14,0.46,214,581.9,1317.5,1000.2,55.7,987.2
8,32.50813154379755,35.39505515196053,357.4,2.6,9.95,0.46,214,581.9,1317.5,1000.2,55.7,987.2
9,32.50813154379755,35.39505515196053,357.4,2.6,8.53,0.46,214,581.9,1317.5,1000.2,55.7,987.2
10,32.50813154379755,35.39505515196053,357.4,2.6,7.1,0.46,214,581.9,1317.5,1000.2,55.7,987.2
11,32.50813154379755,35.39505515196053,357.4,2.6,9.42,0.46,214,581.9,1317.5,1000.2,55.7,987.2
12,32.50813154379755,35.39505515196053,357.4,2.6,5.63,0.46,214,581.9,1317.5,1000.2,55.7,987.2
13,32.50813154379755,35.39505515196053,357.4,2.6,5.27,0.46,214,581.9,1317.5,1000.2,55.7,987.2
14,32.50813154379755,35.39505515196053,357.4,2.6,5.56,0.46,214,581.9,1317.5,1000.2,55.7,987.2
15,32.50813154379755,35.39505515196053,357.4,2.6,5.97,0.46,214,581.9,1317.5,1000.2,55.7,987.2
16,32.50813154379755,35.39505515196053,357.4,2.6,4.17,0.46,214,581.9,1317.5,1000.2,55.7,987.2
17,32.50813154379755,35.39505515196053,357.4,2.6,6.3,0.46,214,581.9,1317.5,1000.2,55.7,987.2
18,32.50813154379755,35.39505515196053,357.4,2.6,6.14,0.46,214,581.9,1317.5,1000.2,55.7,987.2
19,32.50813154379755,35.39505515196053,357.4,2.6,4,0.46,214,581.9,1317.5,1000.2,55.7,987.2
20,32.50813154379755,35.39505515196053,357.4,2.6,5.32,0.46,214,581.9,1317.5,1000.2,55.7,987.2
21,32.50813154379755,35.39505515196053,357.4,2.6,7.92,0.46,214,581.9,1317.5,1000.2,55.7,987.2
22,32.50813154379755,35.39505515196053,357.4,2.6,7.22,0.46,214,581.9,1317.5,1000.2,55.7,987.2
23,32.50813154379755,35.39505515196053,357.4,2.6,8.23,0.46,214,581.9,1317.5,1000.2,55.7,987.2
0,32.51355219183381,35.42934033825185,445,13.2,6.74,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
1,32.51355219183381,35.42934033825185,445,13.2,8.18,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
2,32.51355219183381,35.42934033825185,445,13.2,12,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
3,32.51355219183381,35.42934033825185,445,13.2,8.58,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
4,32.51355219183381,35.42934033825185,445,13.2,9.12,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
5,32.51355219183381,35.42934033825185,445,13.2,7.4,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
6,32.51355219183381,35.42934033825185,445,13.2,9.26,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
7,32.51355219183381,35.42934033825185,445,13.2,8.64,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
8,32.51355219183381,35.42934033825185,445,13.2,6.78,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
9,32.51355219183381,35.42934033825185,445,13.2,7.44,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
10,32.51355219183381,35.42934033825185,445,13.2,8.03,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
11,32.51355219183381,35.42934033825185,445,13.2,6.07,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
12,32.51355219183381,35.42934033825185,445,13.2,6.05,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
13,32.51355219183381,35.42934033825185,445,13.2,7.54,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
14,32.51355219183381,35.42934033825185,445,13.2,7.28,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
15,32.51355219183381,35.42934033825185,445,13.2,5.75,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
16,32.51355219183381,35.42934033825185,445,13.2,5.2,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
17,32.51355219183381,35.42934033825185,445,13.2,7.43,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
18,32.51355219183381,35.42934033825185,445,13.2,6.45,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
19,32.51355219183381,35.42934033825185,445,13.2,4,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
20,32.51355219183381,35.42934033825185,445,13.2,4.89,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
21,32.51355219183381,35.42934033825185,445,13.2,4.75,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
22,32.51355219183381,35.42934033825185,445,13.2,8.14,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
23,32.51355219183381,35.42934033825185,445,13.2,7.62,0.43,563.4,118.9,1115.6,1273.3,503.8,1144
0,32.507069140412,35.38522592216904,285.4,6.7,7.76,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
1,32.507069140412,35.38522592216904,285.4,6.7,5.02,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
2,32.507069140412,35.38522592216904,285.4,6.7,6.73,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
3,32.507069140412,35.38522592216904,285.4,6.7,10.96,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
4,32.507069140412,35.38522592216904,285.4,6.7,10.34,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
5,32.507069140412,35.38522592216904,285.4,6.7,12,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
6,32.507069140412,35.38522592216904,285.4,6.7,10.44,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
7,32.507069140412,35.38522592216904,285.4,6.7,10.71,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
8,32.507069140412,35.38522592216904,285.4,6.7,7.57,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
9,32.507069140412,35.38522592216904,285.4,6.7,10.52,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
10,32.507069140412,35.38522592216904,285.4,6.7,8.56,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
11,32.507069140412,35.38522592216904,285.4,6.7,9.08,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
12,32.507069140412,35.38522592216904,285.4,6.7,4,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
13,32.507069140412,35.38522592216904,285.4,6.7,6.23,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
14,32.507069140412,35.38522592216904,285.4,6.7,6.75,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
15,32.507069140412,35.38522592216904,285.4,6.7,4.27,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
16,32.507069140412,35.38522592216904,285.4,6.7,6.26,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
17,32.507069140412,35.38522592216904,285.4,6.7,6.43,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
18,32.507069140412,35.38522592216904,285.4,6.7,8.66,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
19,32.507069140412,35.38522592216904,285.4,6.7,4.81,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
20,32.507069140412,35.38522592216904,285.4,6.7,4.72,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
21,32.507069140412,35.38522592216904,285.4,6.7,6.4,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
22,32.507069140412,35.38522592216904,285.4,6.7,4,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
23,32.507069140412,35.38522592216904,285.4,6.7,8.24,0.51,713.4,1145.4,883.8,165.5,748.1,1270.2
0,32.52628234807473,35.35960880009572,370.2,12.4,6.67,0.78,632.5,841.5,662,971.7,677.9,1269
1,32.52628234807473,35.35960880009572,370.2,12.4,8.58,0.78,632.5,841.5,662,971.7,677.9,1269
2,32.52628234807473,35.35960880009572,370.2,12.4,9.29,0.78,632.5,841.5,662,971.7,677.9,1269
3,32.52628234807473,35.35960880009572,370.2,12.4,10.14,0.78,632.5,841.5,662,971.7,677.9,1269
4,32.52628234807473,35.35960880009572,370.2,12.4,6.85,0.78,632.5,841.5,662,971.7,677.9,1269
5,32.52628234807473,35.35960880009572,370.2,12.4,6.24,0.78,632.5,841.5,662,971.7,677.9,1269
6,32.52628234807473,35.35960880009572,370.2,12.4,9.06,0.78,632.5,841.5,662,971.7,677.9,1269
7,32.52628234807473,35.35960880009572,370.2,12.4,7.73,0.78,632.5,841.5,662,971.7,677.9,1269
8,32.52628234807473,35.35960880009572,370.2,12.4,10.43,0.78,632.5,841.5,662,971.7,677.9,1269
9,32.52628234807473,35.35960880009572,370.2,12.4,9.08,0.78,632.5,841.5,662,971.7,677.9,1269
10,32.52628234807473,35.35960880009572,370.2,12.4,5.34,0.78,632.5,841.5,662,971.7,677.9,1269
11,32.52628234807473,35.35960880009572,370.2,12.4,10.73,0.78,632.5,841.5,662,971.7,677.9,1269
12,32.52628234807473,35.35960880009572,370.2,12.4,6.93,0.78,632.5,841.5,662,971.7,677.9,1269
13,32.52628234807473,35.35960880009572,370.2,12.4,7.7,0.78,632.5,841.5,662,971.7,677.9,1269
14,32.52628234807473,35.35960880009572,370.2,12.4,6.8,0.78,632.5,841.5,662,971.7,677.9,1269
15,32.52628234807473,35.35960880009572,370.2,12.4,7.72,0.78,632.5,841.5,662,971.7,677.9,1269
16,32.52628234807473,35.35960880009572,370.2,12.4,6.48,0.78,632.5,841.5,662,971.7,677.9,1269
17,32.52628234807473,35.35960880009572,370.2,12.4,4.13,0.78,632.5,841.5,662,971.7,677.9,1269
18,32.52628234807473,35.35960880009572,370.2,12.4,5,0.78,632.5,841.5,662,971.7,677.9,1269
19,32.52628234807473,35.35960880009572,370.2,12.4,5.53,0.78,632.5,841.5,662,971.7,677.9,1269
20,32.52628234807473,35.35960880009572,370.2,12.4,4,0.78,632.5,841.5,662,971.7,677.9,1269
21,32.52628234807473,35.35960880009572,370.2,12.4,8.35,0.78,632.5,841.5,662,971.7,677.9,1269
22,32.52628234807473,35.35960880009572,370.2,12.4,5.12,0.78,632.5,841.5,662,971.7,677.9,1269
23,32.52628234807473,35.35960880009572,370.2,12.4,4.85,0.78,632.5,841.5,662,971.7,677.9,1269
0,32.524039775273316,35.363054258409804,247.3,5.7,9.05,0.87,420.7,606.6,318.2,532,920.5,829.2
1,32.524039775273316,35.363054258409804,247.3,5.7,7.91,0.87,420.7,606.6,318.2,532,920.5,829.2
2,32.524039775273316,35.363054258409804,247.3,5.7,7.5,0.87,420.7,606.6,318.2,532,920.5,829.2
3,32.524039775273316,35.363054258409804,247.3,5.7,10.53,0.87,420.7,606.6,318.2,532,920.5,829.2
4,32.524039775273316,35.363054258409804,247.3,5.7,11.84,0.87,420.7,606.6,318.2,532,920.5,829.2
5,32.524039775273316,35.363054258409804,247.3,5.7,9.62,0.87,420.7,606.6,318.2,532,920.5,829.2
6,32.524039775273316,35.363054258409804,247.3,5.7,8.03,0.87,420.7,606.6,318.2,532,920.5,829.2
7,32.524039775273316,35.363054258409804,247.3,5.7,9.05,0.87,420.7,606.6,318.2,532,920.5,829.2
8,32.524039775273316,35.363054258409804,247.3,5.7,8.14,0.87,420.7,606.6,318.2,532,920.5,829.2
9,32.524039775273316,35.363054258409804,247.3,5.7,8.77,0.87,420.7,606.6,318.2,532,920.5,829.2
10,32.524039775273316,35.363054258409804,247.3,5.7,8.28,0.87,420.7,606.6,318.2,532,920.5,829.2
11,32.524039775273316,35.363054258409804,247.3,5.7,7.43,0.87,420.7,606.6,318.2,532,920.5,829.2
12,32.524039775273316,35.363054258409804,247.3,5.7,8.66,0.87,420.7,606.6,318.2,532,920.5,829.2
13,32.524039775273316,35.363054258409804,247.3,5.7,6.02,0.87,420.7,606.6,318.2,532,920.5,829.2
14,32.524039775273316,35.363054258409804,247.3,5.7,7.91,0.87,420.7,606.6,318.2,532,920.5,829.2
15,32.524039775273316,35.363054258409804,247.3,5.7,6.17,0.87,420.7,606.6,318.2,532,920.5,829.2
16,32.524039775273316,35.363054258409804,247.3,5.7,5.28,0.87,420.7,606.6,318.2,532,920.5,829.2
17,32.524039775273316,35.363054258409804,247.3,5.7,5.72,0.87,420.7,606.6,318.2,532,920.5,829.2
18,32.524039775273316,35.363054258409804,247.3,5.7,6.04,0.87,420.7,606.6,318.2,532,920.5,829.2
19,32.524039775273316,35.363054258409804,247.3,5.7,4.24,0.87,420.7,606.6,318.2,532,920.5,829.2
20,32.524039775273316,35.363054258409804,247.3,5.7,8.69,0.87,420.7,606.6,318.2,532,920.5,829.2
21,32.524039775273316,35.363054258409804,247.3,5.7,4.42,0.87,420.7,606.6,318.2,532,920.5,829.2
22,32.524039775273316,35.363054258409804,247.3,5.7,5.97,0.87,420.7,606.6,318.2,532,920.5,829.2
23,32.524039775273316,35.363054258409804,247.3,5.7,9.27,0.87,420.7,606.6,318.2,532,920.5,829.2
0,32.49177782713825,35.43826462942611,249.4,18.3,6.64,0.57,151.3,901.1,1279.5,1411.1,880.9,943
1,32.49177782713825,35.43826462942611,249.4,18.3,7.37,0.57,151.3,901.1,1279.5,1411.1,880.9,943
2,32.49177782713825,35.43826462942611,249.4,18.3,6.28,0.57,151.3,901.1,1279.5,1411.1,880.9,943
3,32.49177782713825,35.43826462942611,249.4,18.3,11.71,0.57,151.3,901.1,1279.5,1411.1,880.9,943
4,32.49177782713825,35.43826462942611,249.4,18.3,8.12,0.57,151.3,901.1,1279.5,1411.1,880.9,943
5,32.49177782713825,35.43826462942611,249.4,18.3,7.25,0.57,151.3,901.1,1279.5,1411.1,880.9,943
6,32.49177782713825,35.43826462942611,249.4,18.3,6.17,0.57,151.3,901.1,1279.5,1411.1,880.9,943
7,32.49177782713825,35.43826462942611,249.4,18.3,10.14,0.57,151.3,901.1,1279.5,1411.1,880.9,943
8,32.49177782713825,35.43826462942611,249.4,18.3,8.18,0.57,151.3,901.1,1279.5,1411.1,880.9,943
9,32.49177782713825,35.43826462942611,249.4,18.3,10.83,0.57,151.3,901.1,1279.5,1411.1,880.9,943
10,32.49177782713825,35.43826462942611,249.4,18.3,10.35,0.57,151.3,901.1,1279.5,1411.1,880.9,943
11,32.49177782713825,35.43826462942611,249.4,18.3,6.35,0.57,151.3,901.1,1279.5,1411.1,880.9,943
12,32.49177782713825,35.43826462942611,249.4,18.3,8.18,0.57,151.3,901.1,1279.5,1411.1,880.9,943
13,32.49177782713825,35.43826462942611,249.4,18.3,5.02,0.57,151.3,901.1,1279.5,1411.1,880.9,943
