point_id,hour,lat,lon,elevation,slope,predicted_wind_speed,wind_power_density,wind_utilization_rate,grid_proximity,road_distance,residential_distance,heritage_distance,geology_distance,water_distance,cost,normalized_wind_speed,normalized_utilization,composite_score,valid
387,8,32.51200367821421,35.40080917914718,226.5,14.6,9.68,556.38,0.9,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.8066666666666666,1.0,0.884,True
387,9,32.51200367821421,35.40080917914718,226.5,14.6,8.15,331.02,0.9,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.6791666666666667,1.0,0.8075000000000001,True
387,10,32.51200367821421,35.40080917914718,226.5,14.6,6.77,189.89,0.76,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.5641666666666666,0.8444444444444444,0.6762777777777778,True
387,11,32.51200367821421,35.40080917914718,226.5,14.6,6.7,183.95,0.76,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.5583333333333333,0.8444444444444444,0.6727777777777778,True
387,12,32.51200367821421,35.40080917914718,226.5,14.6,8.65,395.91,0.9,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.7208333333333333,1.0,0.8325,True
387,13,32.51200367821421,35.40080917914718,226.5,14.6,9.94,601.75,0.9,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.8283333333333333,1.0,0.897,True
387,14,32.51200367821421,35.40080917914718,226.5,14.6,8.57,386.01,0.9,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.7141666666666667,1.0,0.8285,True
387,15,32.51200367821421,35.40080917914718,226.5,14.6,4.07,41.27,0.76,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.33916666666666667,0.8444444444444444,0.5412777777777777,False
387,16,32.51200367821421,35.40080917914718,226.5,14.6,7.05,214.61,0.9,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.5875,1.0,0.7525,True
387,17,32.51200367821421,35.40080917914718,226.5,14.6,4.57,58.59,0.76,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.38083333333333336,0.8444444444444444,0.5662777777777778,False
387,18,32.51200367821421,35.40080917914718,226.5,14.6,4.63,60.66,0.76,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.3858333333333333,0.8444444444444444,0.5692777777777778,False
387,19,32.51200367821421,35.40080917914718,226.5,14.6,4.88,70.97,0.76,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.4066666666666667,0.8444444444444444,0.5817777777777777,False
387,20,32.51200367821421,35.40080917914718,226.5,14.6,6.83,194.9,0.76,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.5691666666666667,0.8444444444444444,0.6792777777777779,True
387,21,32.51200367821421,35.40080917914718,226.5,14.6,7.52,260.96,0.9,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.6266666666666666,1.0,0.776,True
387,22,32.51200367821421,35.40080917914718,226.5,14.6,6.35,157.05,0.76,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.5291666666666667,0.8444444444444444,0.6552777777777778,True
387,23,32.51200367821421,35.40080917914718,226.5,14.6,6.86,197.8,0.76,0.64,546.1,1088.7,1197.5,1193.3,930.8,1493.0,0.5716666666666667,0.8444444444444444,0.6807777777777777,True
388,0,32.519943822906285,35.37007234890395,237.2,10.1,9.44,515.22,0.9,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.7866666666666666,1.0,0.872,True
388,1,32.519943822906285,35.37007234890395,237.2,10.1,6.97,207.49,0.76,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.5808333333333333,0.8444444444444444,0.6862777777777778,True
388,2,32.519943822906285,35.37007234890395,237.2,10.1,10.62,733.84,0.9,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.8849999999999999,1.0,0.9309999999999999,True
388,3,32.519943822906285,35.37007234890395,237.2,10.1,7.62,271.22,0.9,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.635,1.0,0.781,True
388,4,32.519943822906285,35.37007234890395,237.2,10.1,7.57,265.69,0.9,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.6308333333333334,1.0,0.7785,True
388,5,32.519943822906285,35.37007234890395,237.2,10.1,6.61,176.53,0.76,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.5508333333333334,0.8444444444444444,0.6682777777777777,True
388,6,32.519943822906285,35.37007234890395,237.2,10.1,10.41,691.0,0.9,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.8675,1.0,0.9205,True
388,7,32.519943822906285,35.37007234890395,237.2,10.1,9.56,535.3,0.9,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.7966666666666667,1.0,0.8780000000000001,True
388,8,32.519943822906285,35.37007234890395,237.2,10.1,10.05,622.36,0.9,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.8375,1.0,0.9025,True
388,9,32.519943822906285,35.37007234890395,237.2,10.1,9.11,463.34,0.9,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.7591666666666667,1.0,0.8554999999999999,True
388,10,32.519943822906285,35.37007234890395,237.2,10.1,8.49,374.32,0.9,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.7075,1.0,0.8245,True
388,11,32.519943822906285,35.37007234890395,237.2,10.1,8.44,368.8,0.9,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.7033333333333333,1.0,0.822,True
388,12,32.519943822906285,35.37007234890395,237.2,10.1,10.73,756.4,0.9,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.8941666666666667,1.0,0.9365,True
388,13,32.519943822906285,35.37007234890395,237.2,10.1,6.27,151.08,0.76,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.5225,0.8444444444444444,0.6512777777777777,True
388,14,32.519943822906285,35.37007234890395,237.2,10.1,9.58,538.77,0.9,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.7983333333333333,1.0,0.879,True
388,15,32.519943822906285,35.37007234890395,237.2,10.1,7.36,244.63,0.9,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.6133333333333334,1.0,0.768,True
388,16,32.519943822906285,35.37007234890395,237.2,10.1,6.32,154.31,0.76,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.5266666666666667,0.8444444444444444,0.6537777777777778,True
388,17,32.519943822906285,35.37007234890395,237.2,10.1,6.4,160.56,0.76,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.5333333333333333,0.8444444444444444,0.6577777777777778,True
388,18,32.519943822906285,35.37007234890395,237.2,10.1,4.0,39.2,0.76,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
388,19,32.519943822906285,35.37007234890395,237.2,10.1,5.18,84.92,0.76,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.43166666666666664,0.8444444444444444,0.5967777777777777,True
388,20,32.519943822906285,35.37007234890395,237.2,10.1,4.76,66.17,0.76,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.39666666666666667,0.8444444444444444,0.5757777777777777,False
388,21,32.519943822906285,35.37007234890395,237.2,10.1,9.25,485.45,0.9,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.7708333333333334,1.0,0.8625,True
388,22,32.519943822906285,35.37007234890395,237.2,10.1,5.99,131.5,0.76,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.4991666666666667,0.8444444444444444,0.6372777777777778,True
388,23,32.519943822906285,35.37007234890395,237.2,10.1,6.94,204.52,0.76,0.12,343.7,182.3,765.2,690.4,472.2,831.7,0.5783333333333334,0.8444444444444444,0.6847777777777778,True
389,0,32.491167942138524,35.42261168264791,356.8,6.9,5.94,128.63,0.76,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.49500000000000005,0.8444444444444444,0.6347777777777779,True
389,1,32.491167942138524,35.42261168264791,356.8,6.9,6.84,196.08,0.76,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.57,0.8444444444444444,0.6797777777777778,True
389,2,32.491167942138524,35.42261168264791,356.8,6.9,10.31,671.73,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.8591666666666667,1.0,0.9155000000000001,True
389,3,32.491167942138524,35.42261168264791,356.8,6.9,9.28,489.72,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.7733333333333333,1.0,0.864,True
389,4,32.491167942138524,35.42261168264791,356.8,6.9,10.15,640.53,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.8458333333333333,1.0,0.9075,True
389,5,32.491167942138524,35.42261168264791,356.8,6.9,8.08,323.53,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.6733333333333333,1.0,0.804,True
389,6,32.491167942138524,35.42261168264791,356.8,6.9,5.07,79.79,0.76,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.42250000000000004,0.8444444444444444,0.5912777777777778,True
389,7,32.491167942138524,35.42261168264791,356.8,6.9,8.65,396.03,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.7208333333333333,1.0,0.8325,True
389,8,32.491167942138524,35.42261168264791,356.8,6.9,7.93,305.69,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.6608333333333333,1.0,0.7965,True
389,9,32.491167942138524,35.42261168264791,356.8,6.9,9.44,514.88,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.7866666666666666,1.0,0.872,True
389,10,32.491167942138524,35.42261168264791,356.8,6.9,12.0,1058.4,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,1.0,1.0,1.0,True
389,11,32.491167942138524,35.42261168264791,356.8,6.9,9.06,455.56,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.755,1.0,0.853,True
389,12,32.491167942138524,35.42261168264791,356.8,6.9,11.6,957.02,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.9666666666666667,1.0,0.98,True
389,13,32.491167942138524,35.42261168264791,356.8,6.9,7.84,294.65,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.6533333333333333,1.0,0.792,True
389,14,32.491167942138524,35.42261168264791,356.8,6.9,5.56,105.0,0.76,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.4633333333333333,0.8444444444444444,0.6157777777777778,True
389,15,32.491167942138524,35.42261168264791,356.8,6.9,6.61,176.71,0.76,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.5508333333333334,0.8444444444444444,0.6682777777777777,True
389,16,32.491167942138524,35.42261168264791,356.8,6.9,8.44,368.1,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.7033333333333333,1.0,0.822,True
389,17,32.491167942138524,35.42261168264791,356.8,6.9,8.31,351.8,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.6925,1.0,0.8155,True
389,18,32.491167942138524,35.42261168264791,356.8,6.9,4.64,61.07,0.76,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.38666666666666666,0.8444444444444444,0.5697777777777777,False
389,19,32.491167942138524,35.42261168264791,356.8,6.9,5.95,128.88,0.76,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.49583333333333335,0.8444444444444444,0.6352777777777778,True
389,20,32.491167942138524,35.42261168264791,356.8,6.9,4.0,39.2,0.76,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
389,21,32.491167942138524,35.42261168264791,356.8,6.9,7.32,240.51,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.61,1.0,0.766,True
389,22,32.491167942138524,35.42261168264791,356.8,6.9,8.83,421.69,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.7358333333333333,1.0,0.8415,True
389,23,32.491167942138524,35.42261168264791,356.8,6.9,7.04,213.9,0.9,0.19,768.7,1040.1,209.9,1107.7,380.2,1496.4,0.5866666666666667,1.0,0.752,True
390,0,32.47904821940207,35.410202425758705,377.4,19.4,6.66,181.22,0.76,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.555,0.8444444444444444,0.6707777777777778,True
390,1,32.47904821940207,35.410202425758705,377.4,19.4,7.75,285.03,0.9,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.6458333333333334,1.0,0.7875000000000001,True
390,2,32.47904821940207,35.410202425758705,377.4,19.4,7.04,214.07,0.9,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.5866666666666667,1.0,0.752,True
390,3,32.47904821940207,35.410202425758705,377.4,19.4,9.3,493.4,0.9,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.775,1.0,0.865,True
390,4,32.47904821940207,35.410202425758705,377.4,19.4,10.07,625.41,0.9,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.8391666666666667,1.0,0.9035000000000001,True
390,5,32.47904821940207,35.410202425758705,377.4,19.4,11.18,857.01,0.9,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.9316666666666666,1.0,0.959,True
390,6,32.47904821940207,35.410202425758705,377.4,19.4,9.95,602.66,0.9,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.8291666666666666,1.0,0.8975,True
390,7,32.47904821940207,35.410202425758705,377.4,19.4,10.02,615.97,0.9,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.835,1.0,0.901,True
390,8,32.47904821940207,35.410202425758705,377.4,19.4,8.83,421.69,0.9,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.7358333333333333,1.0,0.8415,True
390,9,32.47904821940207,35.410202425758705,377.4,19.4,7.6,269.2,0.9,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.6333333333333333,1.0,0.78,True
390,10,32.47904821940207,35.410202425758705,377.4,19.4,7.86,296.87,0.9,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.655,1.0,0.793,True
390,11,32.47904821940207,35.410202425758705,377.4,19.4,10.16,642.32,0.9,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.8466666666666667,1.0,0.908,True
390,12,32.47904821940207,35.410202425758705,377.4,19.4,8.45,369.7,0.9,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.7041666666666666,1.0,0.8225,True
390,13,32.47904821940207,35.410202425758705,377.4,19.4,7.59,268.18,0.9,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.6325,1.0,0.7795,True
390,14,32.47904821940207,35.410202425758705,377.4,19.4,4.0,39.2,0.76,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
390,15,32.47904821940207,35.410202425758705,377.4,19.4,6.56,172.51,0.76,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.5466666666666666,0.8444444444444444,0.6657777777777778,True
390,16,32.47904821940207,35.410202425758705,377.4,19.4,4.0,39.2,0.76,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
390,17,32.47904821940207,35.410202425758705,377.4,19.4,4.0,39.2,0.76,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
390,18,32.47904821940207,35.410202425758705,377.4,19.4,4.0,39.2,0.76,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
390,19,32.47904821940207,35.410202425758705,377.4,19.4,4.41,52.49,0.76,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.3675,0.8444444444444444,0.5582777777777778,False
390,20,32.47904821940207,35.410202425758705,377.4,19.4,7.02,211.72,0.9,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.585,1.0,0.751,True
390,21,32.47904821940207,35.410202425758705,377.4,19.4,6.43,162.5,0.76,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.5358333333333333,0.8444444444444444,0.6592777777777777,True
390,22,32.47904821940207,35.410202425758705,377.4,19.4,5.09,80.55,0.76,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.42416666666666664,0.8444444444444444,0.5922777777777777,True
390,23,32.47904821940207,35.410202425758705,377.4,19.4,6.11,139.8,0.76,0.24,689.7,872.8,1183.6,494.7,323.5,1434.2,0.5091666666666667,0.8444444444444444,0.6432777777777778,True
391,0,32.482583243771806,35.43408511368577,243.3,10.8,6.72,185.62,0.76,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.5599999999999999,0.8444444444444444,0.6737777777777778,True
391,1,32.482583243771806,35.43408511368577,243.3,10.8,10.9,792.45,0.9,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.9083333333333333,1.0,0.945,True
391,2,32.482583243771806,35.43408511368577,243.3,10.8,6.63,178.9,0.76,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.5525,0.8444444444444444,0.6692777777777777,True
391,3,32.482583243771806,35.43408511368577,243.3,10.8,7.33,241.62,0.9,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.6108333333333333,1.0,0.7665,True
391,4,32.482583243771806,35.43408511368577,243.3,10.8,8.72,406.15,0.9,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.7266666666666667,1.0,0.8360000000000001,True
391,5,32.482583243771806,35.43408511368577,243.3,10.8,9.34,498.45,0.9,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.7783333333333333,1.0,0.867,True
391,6,32.482583243771806,35.43408511368577,243.3,10.8,10.88,789.85,0.9,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.9066666666666667,1.0,0.9440000000000001,True
391,7,32.482583243771806,35.43408511368577,243.3,10.8,10.11,632.56,0.9,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.8424999999999999,1.0,0.9055,True
391,8,32.482583243771806,35.43408511368577,243.3,10.8,8.61,390.62,0.9,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.7174999999999999,1.0,0.8305,True
391,9,32.482583243771806,35.43408511368577,243.3,10.8,8.71,405.32,0.9,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.7258333333333334,1.0,0.8355000000000001,True
391,10,32.482583243771806,35.43408511368577,243.3,10.8,8.02,316.12,0.9,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.6683333333333333,1.0,0.8009999999999999,True
391,11,32.482583243771806,35.43408511368577,243.3,10.8,6.65,179.77,0.76,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.5541666666666667,0.8444444444444444,0.6702777777777778,True
391,12,32.482583243771806,35.43408511368577,243.3,10.8,6.17,143.73,0.76,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.5141666666666667,0.8444444444444444,0.6462777777777777,True
391,13,32.482583243771806,35.43408511368577,243.3,10.8,8.52,379.37,0.9,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.71,1.0,0.8260000000000001,True
391,14,32.482583243771806,35.43408511368577,243.3,10.8,4.0,39.2,0.76,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
391,15,32.482583243771806,35.43408511368577,243.3,10.8,8.51,377.72,0.9,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.7091666666666666,1.0,0.8254999999999999,True
391,16,32.482583243771806,35.43408511368577,243.3,10.8,5.25,88.81,0.76,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.4375,0.8444444444444444,0.6002777777777778,True
391,17,32.482583243771806,35.43408511368577,243.3,10.8,4.41,52.51,0.76,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.3675,0.8444444444444444,0.5582777777777778,False
391,18,32.482583243771806,35.43408511368577,243.3,10.8,6.61,176.86,0.76,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.5508333333333334,0.8444444444444444,0.6682777777777777,True
391,19,32.482583243771806,35.43408511368577,243.3,10.8,7.8,290.21,0.9,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.65,1.0,0.79,True
391,20,32.482583243771806,35.43408511368577,243.3,10.8,7.44,252.69,0.9,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.62,1.0,0.772,True
391,21,32.482583243771806,35.43408511368577,243.3,10.8,6.84,195.88,0.76,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.57,0.8444444444444444,0.6797777777777778,True
391,22,32.482583243771806,35.43408511368577,243.3,10.8,8.13,329.17,0.9,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.6775000000000001,1.0,0.8065,True
391,23,32.482583243771806,35.43408511368577,243.3,10.8,4.41,52.45,0.76,0.65,410.1,758.9,352.5,771.5,675.2,1102.9,0.3675,0.8444444444444444,0.5582777777777778,False
392,0,32.531919782139965,35.377894179744494,412.5,16.6,7.08,217.01,0.9,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.59,1.0,0.754,True
392,1,32.531919782139965,35.377894179744494,412.5,16.6,8.26,345.37,0.9,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.6883333333333334,1.0,0.813,True
392,2,32.531919782139965,35.377894179744494,412.5,16.6,5.72,114.69,0.76,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.4766666666666666,0.8444444444444444,0.6237777777777778,True
392,3,32.531919782139965,35.377894179744494,412.5,16.6,11.55,944.41,0.9,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.9625,1.0,0.9775,True
392,4,32.531919782139965,35.377894179744494,412.5,16.6,8.33,353.54,0.9,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.6941666666666667,1.0,0.8165,True
392,5,32.531919782139965,35.377894179744494,412.5,16.6,8.93,436.11,0.9,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.7441666666666666,1.0,0.8465,True
392,6,32.531919782139965,35.377894179744494,412.5,16.6,7.52,260.81,0.9,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.6266666666666666,1.0,0.776,True
392,7,32.531919782139965,35.377894179744494,412.5,16.6,10.44,697.2,0.9,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.87,1.0,0.922,True
392,8,32.531919782139965,35.377894179744494,412.5,16.6,10.03,617.27,0.9,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.8358333333333333,1.0,0.9015,True
392,9,32.531919782139965,35.377894179744494,412.5,16.6,8.47,372.31,0.9,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.7058333333333334,1.0,0.8235000000000001,True
392,10,32.531919782139965,35.377894179744494,412.5,16.6,5.0,76.47,0.76,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.4166666666666667,0.8444444444444444,0.5877777777777777,True
392,11,32.531919782139965,35.377894179744494,412.5,16.6,6.95,205.64,0.76,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.5791666666666667,0.8444444444444444,0.6852777777777779,True
392,12,32.531919782139965,35.377894179744494,412.5,16.6,8.19,336.48,0.9,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.6825,1.0,0.8095,True
392,13,32.531919782139965,35.377894179744494,412.5,16.6,7.36,244.15,0.9,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.6133333333333334,1.0,0.768,True
392,14,32.531919782139965,35.377894179744494,412.5,16.6,6.43,162.88,0.76,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.5358333333333333,0.8444444444444444,0.6592777777777777,True
392,15,32.531919782139965,35.377894179744494,412.5,16.6,5.45,99.14,0.76,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.45416666666666666,0.8444444444444444,0.6102777777777777,True
392,16,32.531919782139965,35.377894179744494,412.5,16.6,4.0,39.2,0.76,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
392,17,32.531919782139965,35.377894179744494,412.5,16.6,7.01,211.35,0.9,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.5841666666666666,1.0,0.7505,True
392,18,32.531919782139965,35.377894179744494,412.5,16.6,4.0,39.2,0.76,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.3333333333333333,0.8444444444444444,0.5377777777777778,False
392,19,32.531919782139965,35.377894179744494,412.5,16.6,5.26,89.23,0.76,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.4383333333333333,0.8444444444444444,0.6007777777777777,True
392,20,32.531919782139965,35.377894179744494,412.5,16.6,4.22,45.89,0.76,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.3516666666666666,0.8444444444444444,0.5487777777777778,False
392,21,32.531919782139965,35.377894179744494,412.5,16.6,7.58,266.37,0.9,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.6316666666666667,1.0,0.779,True
392,22,32.531919782139965,35.377894179744494,412.5,16.6,7.37,245.5,0.9,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.6141666666666666,1.0,0.7685,True
392,23,32.531919782139965,35.377894179744494,412.5,16.6,6.45,164.09,0.76,0.36,188.8,1169.1,1104.3,1267.7,62.5,1048.1,0.5375,0.8444444444444444,0.6602777777777777,True
393,0,32.53201235365149,35.35974386759673,270.5,13.5,6.5,168.06,0.76,0.49,136.0,885.7,404.9,347.3,390.4,1257.3,0.5416666666666666,0.8444444444444444,0.6627777777777777,True
393,1,32.53201235365149,35.35974386759673,270.5,13.5,7.18,226.26,0.9,0.49,136.0,885.7,404.9,347.3,390.4,1257.3,0.5983333333333333,1.0,0.7589999999999999,True
393,2,32.53201235365149,35.35974386759673,270.5,13.5,8.48,373.04,0.9,0.49,136.0,885.7,404.9,347.3,390.4,1257.3,0.7066666666666667,1.0,0.8240000000000001,True
393,3,32.53201235365149,35.35974386759673,270.5,13.5,8.51,377.15,0.9,0.49,136.0,885.7,404.9,347.3,390.4,1257.3,0.7091666666666666,1.0,0.8254999999999999,True
393,4,32.53201235365149,35.35974386759673,270.5,13.5,7.0,209.66,0.76,0.49,136.0,885.7,404.9,347.3,390.4,1257.3,0.5833333333333334,0.8444444444444444,0.6877777777777778,True
393,5,32.53201235365149,35.35974386759673,270.5,13.5,8.83,421.99,0.9,0.49,136.0,885.7,404.9,347.3,390.4,1257.3,0.7358333333333333,1.0,0.8415,True
393,6,32.53201235365149,35.35974386759673,270.5,13.5,9.35,500.77,0.9,0.49,136.0,885.7,404.9,347.3,390.4,1257.3,0.7791666666666667,1.0,0.8674999999999999,True
393,7,32.53201235365149,35.35974386759673,270.5,13.5,8.49,374.79,0.9,0.49,136.0,885.7,404.9,347.3,390.4,1257.3,0.7075,1.0,0.8245,True
393,8,32.53201235365149,35.35974386759673,270.5,13.5,10.26,661.96,0.9,0.49,136.0,885.7,404.9,347.3,390.4,1257.3,0.855,1.0,0.913,True
393,9,32.53201235365149,35.35974386759673,270.5,13.5,10.29,668.0,0.9,0.49,136.0,885.7,404.9,347.3,390.4,1257.3,0.8574999999999999,1.0,0.9145,True
393,10,32.53201235365149,35.35974386759673,270.5,13.5,8.38,360.76,0.9,0.49,136.0,885.7,404.9,347.3,390.4,1257.3,0.6983333333333334,1.0,0.819,True
393,11,32.53201235365149,35.35974386759673,270.5,13.5,8.36,358.31,0.9,0.49,136.0,885.7,404.9,347.3,390.4,1257.3,0.6966666666666667,1.0,0.8180000000000001,True
393,12,32.53201235365149,35.35974386759673,270.5,13.5,4.26,47.3,0.76,0.49,136.0,885.7,404.9,347.3,390.4,1257.3,0.355,0.8444444444444444,0.5507777777777778,False
